Id,DienTich,ViTri,SoPhongNgu,SoWC,SoTang,Gia,KinhDo,ViDo,Image
1786,381,Hoàn Kiếm,6,1,1,449456,105.800021,21.021534,anh53.jpg
1787,397,Hai Bà Trưng,3,4,1,343534,105.942051,21.021022,anh58.jpg
1788,274,Cầu Giấy,6,4,5,241981,105.875242,21.049766,anh48.jpg
1789,255,Tây Hồ,6,2,1,253347,105.860694,20.993471,anh6.jpg
1790,61,Đống Đa,2,3,2,72040,105.831342,21.006022,anh97.jpg
1791,183,Cầu Giấy,4,2,1,199874,105.828818,21.024771,anh67.jpg
1792,157,Hai Bà Trưng,1,2,1,133126,105.868028,21.02099,anh60.jpg
1793,162,Đống Đa,2,2,5,146048,105.94724,20.990569,anh65.jpg
1794,221,Hai Bà Trưng,2,2,2,233058,105.915639,20.985639,anh11.jpg
1795,79,Hoàn Kiếm,3,3,1,84847,105.920828,21.006596,anh1.jpg
1796,122,Đống Đa,4,3,2,118799,105.853396,21.00973,anh64.jpg
1797,370,Hai Bà Trưng,4,2,4,426108,105.943077,20.997876,anh9.jpg
1798,89,Hoàn Kiếm,5,3,2,72687,105.783004,21.025283,anh85.jpg
1799,104,Ba Đình,3,4,1,108526,105.820163,21.017087,anh89.jpg
1800,54,Thanh Xuân,6,2,4,45487,105.897943,21.03453,anh39.jpg
1801,204,Cầu Giấy,3,4,1,163399,105.912907,20.993072,anh44.jpg
1802,338,Long Biên,1,2,5,383707,105.781317,21.033056,anh78.jpg
1803,160,Long Biên,3,1,1,138686,105.895338,21.042191,anh1.jpg
1804,325,Đống Đa,2,4,3,260879,105.855596,21.035615,anh24.jpg
1805,39,Hai Bà Trưng,6,2,4,31447,105.770996,20.981511,anh91.jpg
1806,360,Long Biên,5,2,1,395883,105.821022,20.992418,anh97.jpg
1807,189,Cầu Giấy,1,2,2,189152,105.753519,21.049325,anh6.jpg
1808,359,Thanh Xuân,3,2,3,373694,105.805918,21.025063,anh79.jpg
1809,232,Thanh Xuân,4,1,5,201066,105.788653,21.044747,anh32.jpg
1810,200,Thanh Xuân,4,3,4,203872,105.939166,21.009582,anh43.jpg
1811,324,Cầu Giấy,3,1,4,299129,105.769074,21.006148,anh38.jpg
1812,120,Long Biên,5,1,5,112550,105.774337,21.014276,anh63.jpg
1813,318,Hai Bà Trưng,2,3,3,270269,105.843801,21.046863,anh80.jpg
1814,395,Ba Đình,2,1,4,466032,105.813346,21.005914,anh94.jpg
1815,196,Hai Bà Trưng,4,3,5,209785,105.90439,20.984612,anh22.jpg
1816,378,Hai Bà Trưng,2,4,5,373189,105.929476,21.007854,anh81.jpg
1817,289,Ba Đình,3,4,1,328605,105.762962,21.027081,anh25.jpg
1818,255,Cầu Giấy,2,2,5,264049,105.760559,21.018507,anh39.jpg
1819,370,Hai Bà Trưng,3,1,3,425538,105.810374,20.992659,anh64.jpg
1820,400,Ba Đình,3,3,3,466638,105.902381,20.996153,anh30.jpg
1821,225,Cầu Giấy,3,3,3,245929,105.799681,21.030661,anh56.jpg
1822,249,Cầu Giấy,2,4,5,224072,105.893979,21.000767,anh48.jpg
1823,157,Ba Đình,2,3,5,179992,105.774508,21.037219,anh27.jpg
1824,154,Thanh Xuân,5,2,1,131478,105.893103,20.992648,anh36.jpg
1825,171,Đống Đa,1,4,1,155953,105.805862,21.03834,anh34.jpg
1826,349,Ba Đình,5,3,3,313797,105.897859,21.034943,anh77.jpg
1827,350,Long Biên,1,1,1,368989,105.816636,20.987751,anh67.jpg
1828,181,Cầu Giấy,6,3,2,187978,105.770185,21.024066,anh37.jpg
1829,215,Long Biên,1,1,3,232212,105.812343,20.988714,anh59.jpg
1830,359,Hoàn Kiếm,6,3,5,317990,105.916927,21.043265,anh69.jpg
1831,119,Tây Hồ,2,2,3,127641,105.853297,21.04656,anh100.jpg
1832,335,Long Biên,5,2,5,356908,105.836597,21.027858,anh65.jpg
1833,111,Đống Đa,6,3,2,132941,105.938429,21.011731,anh24.jpg
1834,145,Hai Bà Trưng,5,2,4,151472,105.944868,20.985589,anh15.jpg
1835,292,Đống Đa,2,4,2,278352,105.823574,21.011724,anh82.jpg
1836,391,Ba Đình,2,1,5,400643,105.890379,20.98495,anh8.jpg
1837,364,Đống Đa,5,3,3,364918,105.90491,20.992553,anh96.jpg
1838,192,Đống Đa,6,3,1,224074,105.923411,21.002702,anh95.jpg
1839,202,Thanh Xuân,5,2,5,219102,105.752242,20.994813,anh90.jpg
1840,41,Hoàn Kiếm,4,3,3,40201,105.938191,21.046394,anh24.jpg
1841,202,Thanh Xuân,1,1,2,166518,105.812467,20.992253,anh26.jpg
1842,319,Ba Đình,2,4,1,335451,105.771195,21.027927,anh84.jpg
1843,198,Tây Hồ,5,1,2,217131,105.794442,20.999076,anh59.jpg
1844,154,Thanh Xuân,2,4,4,143274,105.851827,21.000752,anh45.jpg
1845,162,Hoàn Kiếm,3,4,1,152339,105.864006,21.036887,anh34.jpg
1846,400,Thanh Xuân,3,1,4,423263,105.804088,20.98602,anh98.jpg
1847,363,Đống Đa,4,3,4,386140,105.949786,21.041236,anh76.jpg
1848,328,Ba Đình,3,4,2,282194,105.807399,21.014288,anh28.jpg
1849,159,Hai Bà Trưng,5,1,5,151544,105.843003,21.022504,anh74.jpg
1850,399,Long Biên,6,1,4,477460,105.87227,21.012275,anh80.jpg
1851,300,Hoàn Kiếm,3,3,4,325341,105.767604,21.035413,anh72.jpg
1852,59,Tây Hồ,6,4,4,64220,105.763008,20.999997,anh55.jpg
1853,197,Cầu Giấy,2,2,1,196994,105.825892,21.026927,anh20.jpg
1854,396,Đống Đa,3,3,2,419684,105.92096,21.015811,anh10.jpg
1855,234,Ba Đình,4,4,5,208457,105.876418,20.992793,anh94.jpg
1856,175,Tây Hồ,2,2,2,173914,105.927802,21.025913,anh91.jpg
1857,67,Đống Đa,2,1,5,77703,105.892745,21.009965,anh73.jpg
1858,308,Ba Đình,3,2,1,315303,105.88989,20.987668,anh47.jpg
1859,89,Đống Đa,5,4,5,96486,105.773613,21.048111,anh57.jpg
1860,330,Tây Hồ,3,1,3,376079,105.913601,21.025469,anh32.jpg
1861,385,Long Biên,5,4,3,404209,105.946536,21.007177,anh7.jpg
1862,60,Hoàn Kiếm,3,4,1,48810,105.792111,21.018396,anh100.jpg
1863,59,Đống Đa,5,1,1,65474,105.879001,21.002789,anh78.jpg
1864,211,Hai Bà Trưng,2,1,3,175549,105.818686,20.991357,anh43.jpg
1865,50,Đống Đa,3,2,2,48367,105.949662,21.039985,anh83.jpg
1866,269,Ba Đình,4,3,2,280046,105.922021,20.994048,anh37.jpg
1867,43,Hai Bà Trưng,1,3,2,43511,105.832008,21.02207,anh6.jpg
1868,85,Hai Bà Trưng,2,3,3,97699,105.829939,21.017796,anh60.jpg
1869,197,Ba Đình,6,2,4,159096,105.857997,21.004239,anh51.jpg
1870,42,Ba Đình,4,4,5,40631,105.812034,21.036662,anh70.jpg
1871,160,Hai Bà Trưng,3,4,2,153774,105.922736,20.996722,anh21.jpg
1872,315,Long Biên,5,1,2,270309,105.812613,20.995059,anh60.jpg
1873,48,Tây Hồ,1,2,1,51451,105.850347,21.037271,anh54.jpg
1874,336,Tây Hồ,4,2,4,352139,105.867135,21.007568,anh15.jpg
1875,290,Tây Hồ,1,4,5,253892,105.885216,21.006012,anh52.jpg
1876,234,Thanh Xuân,6,2,2,241457,105.773551,21.019715,anh8.jpg
1877,47,Đống Đa,6,2,3,53310,105.856225,21.032322,anh27.jpg
1878,84,Thanh Xuân,2,1,5,69772,105.915072,21.016939,anh31.jpg
1879,349,Thanh Xuân,6,4,4,379991,105.780248,21.005623,anh32.jpg
1880,170,Thanh Xuân,3,3,1,180376,105.941761,20.991574,anh31.jpg
1881,131,Hai Bà Trưng,3,1,5,150364,105.856306,21.039927,anh76.jpg
1882,157,Ba Đình,5,3,4,181114,105.912866,21.007863,anh54.jpg
1883,238,Long Biên,3,4,5,267157,105.814907,21.029206,anh2.jpg
1884,123,Hoàn Kiếm,2,3,2,98855,105.813952,21.046515,anh73.jpg
1885,207,Đống Đa,5,2,5,234931,105.770333,21.039049,anh29.jpg
1886,111,Hai Bà Trưng,1,1,3,126582,105.79702,21.024147,anh65.jpg
1887,399,Hoàn Kiếm,4,4,5,361920,105.883504,20.997186,anh88.jpg
1888,299,Đống Đa,6,3,2,291981,105.833027,21.02838,anh23.jpg
1889,314,Hai Bà Trưng,3,1,5,334297,105.753514,21.001359,anh4.jpg
1890,138,Hai Bà Trưng,4,4,4,148102,105.782658,20.989818,anh52.jpg
1891,358,Hoàn Kiếm,2,1,2,419478,105.884139,21.022518,anh69.jpg
1892,137,Hoàn Kiếm,3,1,2,162834,105.872507,21.046095,anh70.jpg
1893,34,Hai Bà Trưng,2,4,4,37515,105.847948,21.039644,anh21.jpg
1894,101,Thanh Xuân,3,4,4,101120,105.848068,21.001788,anh81.jpg
1895,398,Tây Hồ,5,1,2,432420,105.946293,21.00857,anh18.jpg
1896,347,Ba Đình,4,1,5,342962,105.902271,21.039309,anh30.jpg
1897,216,Tây Hồ,1,3,4,214494,105.80021,21.022002,anh65.jpg
1898,69,Hai Bà Trưng,2,2,5,79262,105.758253,21.030299,anh87.jpg
1899,254,Cầu Giấy,3,3,1,221435,105.884145,20.98485,anh99.jpg
1900,119,Hai Bà Trưng,1,3,1,112745,105.86946,21.018266,anh6.jpg
1901,131,Hai Bà Trưng,6,2,4,156000,105.789161,20.993851,anh76.jpg
1902,395,Tây Hồ,5,3,4,348958,105.761211,21.038152,anh54.jpg
1903,299,Tây Hồ,6,1,4,326144,105.942807,21.018295,anh34.jpg
1904,262,Ba Đình,3,1,3,285553,105.854652,21.030265,anh63.jpg
1905,84,Tây Hồ,3,4,5,93735,105.794029,21.022098,anh2.jpg
1906,332,Cầu Giấy,6,1,4,274226,105.760498,21.004063,anh17.jpg
1907,135,Hoàn Kiếm,4,4,5,147773,105.855384,20.986643,anh56.jpg
1908,400,Đống Đa,4,4,1,430555,105.902921,21.023395,anh27.jpg
1909,66,Ba Đình,6,3,2,61130,105.862729,20.996242,anh89.jpg
1910,182,Cầu Giấy,4,4,4,173615,105.810804,21.009894,anh74.jpg
1911,383,Hoàn Kiếm,1,3,1,350661,105.920372,21.046597,anh83.jpg
1912,344,Tây Hồ,4,1,4,336459,105.939347,21.04068,anh88.jpg
1913,84,Hoàn Kiếm,4,1,2,75644,105.865337,21.039432,anh60.jpg
1914,160,Cầu Giấy,4,4,1,156273,105.778271,21.013863,anh46.jpg
1915,307,Ba Đình,1,4,3,329946,105.805282,21.000722,anh61.jpg
1916,34,Hai Bà Trưng,2,1,5,30027,105.79014,20.998578,anh60.jpg
1917,399,Thanh Xuân,6,2,2,324692,105.850668,21.031504,anh88.jpg
1918,332,Đống Đa,3,4,4,311280,105.81643,21.026674,anh95.jpg
1919,186,Long Biên,5,1,5,174874,105.750056,21.010205,anh7.jpg
1920,47,Hai Bà Trưng,3,3,3,39398,105.879607,20.993137,anh72.jpg
1921,264,Long Biên,3,2,5,263924,105.948378,20.990918,anh86.jpg
1922,83,Ba Đình,3,3,5,78316,105.938105,21.025165,anh33.jpg
1923,273,Long Biên,3,3,3,219459,105.918472,21.009263,anh82.jpg
1924,246,Thanh Xuân,2,1,3,231485,105.949941,21.018204,anh17.jpg
1925,351,Long Biên,5,3,1,288325,105.80512,21.011883,anh37.jpg
1926,313,Cầu Giấy,4,4,2,344788,105.860105,21.033897,anh87.jpg
1927,349,Hoàn Kiếm,1,1,3,380503,105.833972,21.047119,anh88.jpg
1928,89,Cầu Giấy,1,1,3,94331,105.854436,21.005959,anh42.jpg
1929,356,Long Biên,1,2,4,345500,105.880663,20.997093,anh86.jpg
1930,310,Hai Bà Trưng,4,3,3,327315,105.839113,21.028683,anh86.jpg
1931,70,Hai Bà Trưng,6,3,5,59636,105.830751,21.036245,anh35.jpg
1932,348,Hai Bà Trưng,2,4,4,283190,105.798699,21.01345,anh100.jpg
1933,282,Tây Hồ,5,3,2,262552,105.87055,20.982644,anh95.jpg
1934,374,Thanh Xuân,4,3,3,394644,105.9322,21.011738,anh96.jpg
1935,159,Thanh Xuân,1,3,5,131049,105.839555,20.986875,anh9.jpg
1936,187,Hai Bà Trưng,6,1,3,158758,105.844872,21.048557,anh88.jpg
1937,242,Ba Đình,4,3,1,251278,105.794373,21.033651,anh77.jpg
1938,47,Ba Đình,4,1,1,52771,105.882492,21.028866,anh37.jpg
1939,38,Tây Hồ,4,3,5,40460,105.933912,21.009365,anh26.jpg
1940,227,Hoàn Kiếm,3,2,4,233691,105.77862,21.011537,anh50.jpg
1941,181,Hai Bà Trưng,1,2,2,208169,105.947164,21.039583,anh75.jpg
1942,258,Long Biên,4,2,2,208774,105.873021,21.012364,anh86.jpg
1943,316,Hai Bà Trưng,1,4,4,286231,105.786869,20.995471,anh96.jpg
1944,233,Đống Đa,6,2,1,259224,105.777893,21.009253,anh13.jpg
1945,325,Thanh Xuân,6,3,5,271296,105.775736,20.987988,anh82.jpg
1946,121,Tây Hồ,3,3,3,135530,105.773299,21.029592,anh11.jpg
1947,297,Thanh Xuân,1,2,2,322291,105.796259,20.985712,anh36.jpg
1948,66,Long Biên,3,3,4,75827,105.877795,21.010392,anh76.jpg
1949,249,Tây Hồ,5,2,2,276922,105.937542,21.002561,anh66.jpg
1950,200,Hai Bà Trưng,4,4,5,165350,105.854511,21.033839,anh96.jpg
1951,398,Long Biên,4,3,2,332041,105.787799,21.02495,anh84.jpg
1952,166,Ba Đình,6,2,3,150973,105.9389,21.036866,anh75.jpg
1953,185,Hai Bà Trưng,6,1,1,189252,105.895027,21.016051,anh11.jpg
1954,275,Long Biên,6,3,2,261654,105.908001,21.032472,anh20.jpg
1955,384,Tây Hồ,2,4,4,340083,105.948201,21.021532,anh59.jpg
1956,53,Hai Bà Trưng,1,2,2,45990,105.884961,21.008033,anh38.jpg
1957,366,Ba Đình,4,4,3,357928,105.755134,21.019111,anh76.jpg
1958,152,Ba Đình,4,1,4,133635,105.801262,21.026953,anh96.jpg
1959,310,Đống Đa,3,2,1,357059,105.759926,21.008267,anh57.jpg
1960,195,Long Biên,1,3,1,206981,105.916563,21.027628,anh96.jpg
1961,300,Thanh Xuân,6,4,3,357014,105.794257,20.987852,anh69.jpg
1962,334,Cầu Giấy,6,2,3,279600,105.833143,21.012086,anh20.jpg
1963,153,Cầu Giấy,3,2,5,150600,105.868247,21.026745,anh23.jpg
1964,167,Ba Đình,4,1,3,194286,105.949653,20.99221,anh65.jpg
1965,55,Long Biên,1,1,3,52254,105.759878,21.01259,anh32.jpg
1966,202,Hoàn Kiếm,6,1,4,222712,105.846332,21.006847,anh79.jpg
1967,174,Đống Đa,2,3,1,174683,105.844928,21.041275,anh69.jpg
1968,104,Tây Hồ,3,4,5,118154,105.843541,20.996608,anh58.jpg
1969,332,Hoàn Kiếm,5,3,2,396109,105.933043,21.026901,anh98.jpg
1970,171,Hoàn Kiếm,6,3,2,165538,105.86142,21.018599,anh94.jpg
1971,90,Đống Đa,5,2,5,90160,105.837598,21.022654,anh79.jpg
1972,224,Ba Đình,6,4,3,240482,105.753198,20.982147,anh30.jpg
1973,209,Đống Đa,2,1,1,204338,105.788549,21.016263,anh75.jpg
1974,88,Thanh Xuân,6,3,1,73207,105.897,21.028246,anh77.jpg
1975,270,Long Biên,1,3,1,224068,105.820144,21.005659,anh13.jpg
1976,400,Long Biên,1,2,5,471331,105.918507,20.993043,anh62.jpg
1977,240,Thanh Xuân,4,2,1,250193,105.80418,21.020314,anh29.jpg
1978,60,Long Biên,2,1,4,70350,105.831812,21.047319,anh61.jpg
1979,358,Hai Bà Trưng,5,4,5,388751,105.890167,21.049639,anh52.jpg
1980,308,Long Biên,1,2,1,342992,105.874665,21.007588,anh50.jpg
1981,189,Cầu Giấy,2,3,4,198206,105.893674,21.0196,anh54.jpg
1982,54,Tây Hồ,2,3,2,55217,105.848662,20.996354,anh88.jpg
1983,372,Ba Đình,4,3,2,323884,105.8948,21.039033,anh26.jpg
1984,31,Ba Đình,4,2,3,35921,105.872984,20.984955,anh89.jpg
1985,116,Thanh Xuân,3,2,4,96665,105.900927,20.99433,anh86.jpg
1986,236,Thanh Xuân,6,1,2,214174,105.928064,20.992742,anh53.jpg
1987,134,Long Biên,1,3,5,137143,105.771552,20.995839,anh25.jpg
1988,110,Ba Đình,4,3,1,125922,105.914252,21.003659,anh79.jpg
1989,294,Hai Bà Trưng,4,4,4,238929,105.894388,21.004268,anh48.jpg
1990,139,Cầu Giấy,1,1,1,149056,105.85411,21.031464,anh48.jpg
1991,188,Tây Hồ,4,2,1,153864,105.786914,21.030498,anh20.jpg
1992,92,Tây Hồ,5,2,1,81194,105.825516,20.998596,anh38.jpg
1993,218,Hoàn Kiếm,4,2,1,211533,105.828612,21.030821,anh32.jpg
1994,253,Hai Bà Trưng,1,3,2,247705,105.907846,21.014848,anh63.jpg
1995,105,Cầu Giấy,3,3,1,95373,105.926637,20.985387,anh28.jpg
1996,341,Cầu Giấy,2,4,3,330178,105.750596,21.016252,anh70.jpg
1997,385,Thanh Xuân,5,3,5,418428,105.886326,21.005555,anh96.jpg
1998,109,Cầu Giấy,3,1,4,119291,105.842913,20.982022,anh20.jpg
1999,383,Ba Đình,3,4,5,410127,105.934435,20.986481,anh64.jpg
2000,354,Hai Bà Trưng,4,1,1,339213,105.757568,21.046268,anh99.jpg
2001,178,Cầu Giấy,2,2,2,206308,105.854715,20.988626,anh84.jpg
2002,340,Thanh Xuân,6,3,4,343061,105.921414,21.016986,anh85.jpg
2003,215,Cầu Giấy,2,4,1,181851,105.84434,21.033814,anh69.jpg
2004,33,Hai Bà Trưng,3,4,2,30287,105.926656,21.020225,anh64.jpg
2005,370,Thanh Xuân,1,1,5,372002,105.877596,21.018126,anh54.jpg
2006,123,Tây Hồ,2,1,1,136456,105.80873,20.997902,anh79.jpg
2007,246,Đống Đa,4,3,5,295124,105.819928,20.988828,anh58.jpg
2008,41,Long Biên,4,1,5,36303,105.825462,21.001313,anh64.jpg
2009,346,Tây Hồ,6,4,2,337173,105.762719,20.988902,anh86.jpg
2010,278,Thanh Xuân,5,2,5,283366,105.873629,21.038619,anh67.jpg
2011,104,Hai Bà Trưng,2,2,1,98637,105.763765,21.005931,anh96.jpg
2012,202,Thanh Xuân,3,2,2,173668,105.907618,21.009211,anh55.jpg
2013,250,Long Biên,3,4,4,202552,105.798501,21.036192,anh61.jpg
2014,389,Hai Bà Trưng,2,4,1,464789,105.942002,21.022416,anh50.jpg
2015,216,Hai Bà Trưng,4,4,5,232951,105.895878,21.026533,anh12.jpg
2016,222,Long Biên,6,3,1,207768,105.797962,21.018544,anh2.jpg
2017,319,Đống Đa,4,1,4,321851,105.838968,21.016965,anh77.jpg
2018,84,Hoàn Kiếm,6,4,3,100283,105.924574,21.003952,anh69.jpg
2019,138,Ba Đình,6,3,1,110983,105.795375,20.998159,anh70.jpg
2020,352,Long Biên,1,1,1,359536,105.886633,21.002096,anh1.jpg
2021,235,Thanh Xuân,3,3,1,264997,105.908805,21.035398,anh79.jpg
2022,312,Long Biên,3,4,4,367667,105.766205,21.035775,anh16.jpg
2023,369,Cầu Giấy,1,3,1,318768,105.865976,21.006105,anh91.jpg
2024,222,Cầu Giấy,1,2,5,234507,105.819568,21.026103,anh18.jpg
2025,300,Hoàn Kiếm,1,2,3,249309,105.861928,21.001721,anh99.jpg
2026,384,Tây Hồ,5,4,5,379460,105.851206,20.999876,anh22.jpg
2027,99,Tây Hồ,4,2,3,102569,105.781442,21.019889,anh96.jpg
2028,282,Cầu Giấy,2,1,4,279720,105.84547,21.042469,anh31.jpg
2029,125,Đống Đa,3,4,1,115167,105.824252,21.021659,anh80.jpg
2030,176,Cầu Giấy,5,4,2,209513,105.801062,21.031229,anh90.jpg
2031,91,Hai Bà Trưng,3,2,1,82698,105.843067,20.983614,anh35.jpg
2032,368,Tây Hồ,6,4,3,375122,105.868176,21.042344,anh32.jpg
2033,350,Thanh Xuân,3,1,5,287968,105.867622,21.042688,anh80.jpg
2034,158,Ba Đình,5,1,2,178239,105.802583,20.994199,anh53.jpg
2035,266,Long Biên,3,1,4,217608,105.940918,20.994726,anh25.jpg
2036,96,Hai Bà Trưng,1,1,4,107840,105.814813,21.015148,anh39.jpg
2037,90,Đống Đa,5,2,2,87370,105.937435,20.992044,anh70.jpg
2038,187,Hoàn Kiếm,2,3,5,203979,105.772869,21.04165,anh1.jpg
2039,320,Ba Đình,5,4,3,344305,105.935197,21.039135,anh5.jpg
2040,100,Hai Bà Trưng,2,1,4,103733,105.753626,21.020712,anh36.jpg
2041,201,Long Biên,1,4,3,163720,105.811978,20.993767,anh11.jpg
2042,238,Ba Đình,5,4,5,271102,105.873824,21.041348,anh38.jpg
2043,297,Cầu Giấy,3,3,4,339297,105.846477,21.009625,anh6.jpg
2044,46,Ba Đình,5,2,4,47251,105.847716,20.993531,anh39.jpg
2045,261,Ba Đình,5,1,5,311490,105.765396,21.002916,anh90.jpg
2046,375,Hoàn Kiếm,5,1,5,337779,105.902298,21.026709,anh7.jpg
2047,221,Tây Hồ,2,3,1,244037,105.830233,20.99073,anh51.jpg
2048,171,Tây Hồ,3,3,4,185827,105.898953,21.012533,anh66.jpg
2049,49,Đống Đa,6,2,5,47105,105.923117,21.013482,anh27.jpg
2050,145,Hoàn Kiếm,4,4,5,169282,105.896954,21.036369,anh37.jpg
2051,268,Hoàn Kiếm,4,4,4,295776,105.838933,21.03181,anh99.jpg
2052,74,Thanh Xuân,2,3,4,66583,105.824095,21.014854,anh58.jpg
2053,160,Tây Hồ,4,3,3,129472,105.817868,20.985303,anh8.jpg
2054,367,Cầu Giấy,5,2,1,422333,105.806599,20.98866,anh31.jpg
2055,136,Long Biên,4,1,4,113576,105.897251,21.003708,anh35.jpg
2056,70,Đống Đa,6,3,4,70688,105.818047,21.005846,anh34.jpg
2057,230,Tây Hồ,3,4,2,273983,105.84166,20.994801,anh90.jpg
2058,85,Long Biên,3,3,2,87364,105.835261,21.049923,anh95.jpg
2059,183,Hai Bà Trưng,2,4,5,160864,105.772926,21.008124,anh77.jpg
2060,232,Ba Đình,1,4,4,267183,105.835479,21.030287,anh42.jpg
2061,305,Ba Đình,1,1,4,326249,105.936113,20.997799,anh48.jpg
2062,244,Đống Đa,6,1,1,231253,105.883773,21.038841,anh72.jpg
2063,385,Hai Bà Trưng,6,4,3,325369,105.925779,21.021838,anh34.jpg
2064,137,Ba Đình,1,4,1,138635,105.792773,21.009029,anh14.jpg
2065,380,Cầu Giấy,3,4,5,390462,105.813765,20.982429,anh30.jpg
2066,276,Hoàn Kiếm,6,4,5,256693,105.851317,20.999908,anh99.jpg
2067,150,Long Biên,6,2,4,172921,105.799401,20.988214,anh72.jpg
2068,58,Tây Hồ,1,3,3,60437,105.901274,21.00451,anh85.jpg
2069,192,Tây Hồ,5,3,2,193219,105.848973,21.02759,anh74.jpg
2070,183,Tây Hồ,5,2,4,209428,105.864807,21.005282,anh43.jpg
2071,302,Hai Bà Trưng,3,2,1,331827,105.782542,20.991501,anh35.jpg
2072,323,Tây Hồ,3,2,5,314972,105.79398,21.008962,anh56.jpg
2073,158,Long Biên,5,3,1,129584,105.794387,21.021635,anh31.jpg
2074,167,Cầu Giấy,4,3,3,186400,105.90161,21.011768,anh13.jpg
2075,171,Tây Hồ,3,2,3,142646,105.773077,20.98277,anh7.jpg
2076,80,Ba Đình,1,2,5,80479,105.80893,21.020812,anh43.jpg
2077,285,Thanh Xuân,1,3,3,313933,105.764055,21.045567,anh70.jpg
2078,166,Ba Đình,3,3,4,159768,105.903472,21.032402,anh2.jpg
2079,294,Cầu Giấy,3,2,1,326700,105.86401,21.04201,anh21.jpg
2080,347,Long Biên,4,4,2,370594,105.853565,20.992619,anh82.jpg
2081,179,Cầu Giấy,6,2,1,167106,105.885378,21.005017,anh36.jpg
2082,168,Hoàn Kiếm,4,2,2,138404,105.859462,21.001082,anh84.jpg
2083,324,Tây Hồ,4,3,3,379021,105.759657,21.043612,anh59.jpg
2084,188,Tây Hồ,3,2,5,178386,105.768844,21.032976,anh72.jpg
2085,338,Hai Bà Trưng,2,2,3,317470,105.917266,21.005087,anh26.jpg
2086,246,Hoàn Kiếm,1,1,2,235064,105.895947,20.999901,anh99.jpg
2087,138,Hai Bà Trưng,3,3,4,114302,105.916449,20.996849,anh24.jpg
2088,386,Cầu Giấy,1,3,3,317672,105.865614,21.041966,anh40.jpg
2089,132,Cầu Giấy,5,3,2,112686,105.773595,21.013241,anh25.jpg
2090,91,Tây Hồ,4,2,3,91234,105.909816,20.994819,anh68.jpg
2091,139,Hai Bà Trưng,3,2,3,153397,105.876124,21.046717,anh80.jpg
2092,170,Hai Bà Trưng,3,3,2,152252,105.901905,20.994881,anh14.jpg
2093,147,Ba Đình,4,4,5,123522,105.936247,21.004422,anh32.jpg
2094,81,Hai Bà Trưng,4,1,5,77275,105.852907,21.048267,anh24.jpg
2095,217,Tây Hồ,3,3,3,226511,105.945771,21.034402,anh64.jpg
2096,179,Thanh Xuân,4,1,2,160971,105.90833,21.015513,anh69.jpg
2097,383,Tây Hồ,6,1,1,314652,105.75552,21.028758,anh43.jpg
2098,285,Long Biên,1,4,3,303612,105.829348,21.029705,anh15.jpg
2099,185,Đống Đa,5,2,2,196035,105.893068,20.998047,anh6.jpg
2100,62,Đống Đa,1,1,5,50197,105.890692,20.985058,anh6.jpg
2101,376,Tây Hồ,5,2,3,412533,105.798791,21.045883,anh61.jpg
2102,196,Tây Hồ,6,4,2,226047,105.838577,20.983875,anh46.jpg
2103,185,Thanh Xuân,3,2,4,173687,105.808069,21.014858,anh67.jpg
2104,291,Cầu Giấy,4,4,2,283696,105.809965,20.993518,anh22.jpg
2105,182,Thanh Xuân,6,4,4,203829,105.763235,21.021077,anh1.jpg
2106,370,Thanh Xuân,6,3,2,411268,105.800802,21.008806,anh71.jpg
2107,188,Hoàn Kiếm,6,1,4,213940,105.818026,21.004183,anh67.jpg
2108,135,Hai Bà Trưng,5,4,5,120847,105.805267,20.992619,anh76.jpg
2109,148,Hoàn Kiếm,4,2,1,127241,105.924538,21.02168,anh41.jpg
2110,126,Thanh Xuân,2,3,3,129347,105.851689,20.984902,anh53.jpg
2111,216,Hoàn Kiếm,6,4,4,218794,105.920878,21.030607,anh31.jpg
2112,355,Hoàn Kiếm,3,4,1,396855,105.764792,21.013213,anh55.jpg
2113,202,Cầu Giấy,5,3,1,236775,105.791488,21.026757,anh96.jpg
2114,337,Tây Hồ,3,3,2,278027,105.943336,21.049272,anh34.jpg
2115,58,Hai Bà Trưng,5,3,4,64578,105.790979,21.002135,anh63.jpg
2116,250,Long Biên,2,4,2,222264,105.76648,21.047217,anh91.jpg
2117,92,Thanh Xuân,1,2,5,79097,105.931078,21.028517,anh37.jpg
2118,48,Hai Bà Trưng,3,1,5,51889,105.826583,21.043833,anh100.jpg
2119,207,Ba Đình,2,4,3,232850,105.870082,21.047595,anh47.jpg
2120,93,Hoàn Kiếm,4,4,5,105437,105.844219,21.004146,anh27.jpg
2121,360,Tây Hồ,4,1,3,372632,105.86073,21.009672,anh86.jpg
2122,67,Cầu Giấy,1,3,5,55637,105.939424,21.019441,anh49.jpg
2123,316,Ba Đình,4,4,5,375919,105.8673,21.020107,anh96.jpg
2124,353,Tây Hồ,5,3,2,394270,105.836348,20.98162,anh69.jpg
2125,59,Đống Đa,5,3,3,55622,105.786143,21.001494,anh54.jpg
2126,86,Đống Đa,4,4,2,84329,105.776573,21.034765,anh11.jpg
2127,84,Hoàn Kiếm,3,4,2,71010,105.935732,21.001895,anh91.jpg
2128,61,Cầu Giấy,5,1,5,68219,105.890116,21.010608,anh90.jpg
